customer_id,recency,frequency,monetary,first_order,last_order,reference_date,r_score,f_score,m_score,rfm_score,segment,recommended_action
CUST003911,79.0,1,32.52,2026-06-13,2026-06-13,2026-08-31,4,1,1,6,New Customers,Onboard well; send a strong second-purchase incentive within 30 days.
CUST003912,184.0,1,109.42,2026-02-28,2026-02-28,2026-08-31,3,1,2,6,Promising,Nurture with targeted content; small incentive to drive a second order.
CUST003913,632.0,1,19.93,2024-12-07,2024-12-07,2026-08-31,1,1,1,3,Lost,Deprioritise spend; include only in broad low-cost re-engagement blasts.
CUST003914,88.0,2,50.370000000000005,2026-04-19,2026-06-04,2026-08-31,4,2,2,8,Potential Loyalists,Offer membership / subscription; personalised follow-up after purchase.
CUST003915,229.0,5,189.25,2025-06-16,2026-01-14,2026-08-31,2,4,3,9,At Risk,Reach out personally; time-boxed discount to prevent churn.
CUST003916,102.0,5,237.44,2025-08-22,2026-05-21,2026-08-31,4,4,4,12,Champions,Reward with early access / loyalty perks; ask for referrals & reviews.
CUST003917,399.0,1,11.99,2025-07-28,2025-07-28,2026-08-31,2,1,1,4,About To Sleep,Re-engagement email with personalised recommendations before they go cold.
CUST003918,340.0,1,157.76,2025-09-25,2025-09-25,2026-08-31,2,1,3,6,About To Sleep,Re-engagement email with personalised recommendations before they go cold.
CUST003919,590.0,1,38.5,2025-01-18,2025-01-18,2026-08-31,1,1,1,3,Lost,Deprioritise spend; include only in broad low-cost re-engagement blasts.
CUST003920,173.0,2,130.2,2026-02-01,2026-03-11,2026-08-31,3,2,3,8,Promising,Nurture with targeted content; small incentive to drive a second order.
CUST003921,148.0,3,105.44,2026-02-15,2026-04-05,2026-08-31,3,3,2,8,Need Attention,Limited-time win-back offer; recommend based on past purchases.
CUST003922,515.0,2,32.949999999999996,2024-12-17,2025-04-03,2026-08-31,1,2,1,4,Hibernating,Low-cost reactivation campaign; survey to learn why they stopped buying.
CUST003923,158.0,2,263.77,2026-02-05,2026-03-26,2026-08-31,3,2,4,9,Promising,Nurture with targeted content; small incentive to drive a second order.
CUST003924,539.0,3,266.22,2024-11-21,2025-03-10,2026-08-31,1,3,4,8,At Risk,Reach out personally; time-boxed discount to prevent churn.
CUST003925,205.0,2,50.56,2025-11-10,2026-02-07,2026-08-31,3,2,2,7,Promising,Nurture with targeted content; small incentive to drive a second order.
CUST003926,196.0,1,24.14,2026-02-16,2026-02-16,2026-08-31,3,1,1,5,Promising,Nurture with targeted content; small incentive to drive a second order.
CUST003927,567.0,1,14.75,2025-02-10,2025-02-10,2026-08-31,1,1,1,3,Lost,Deprioritise spend; include only in broad low-cost re-engagement blasts.
CUST003928,590.0,2,89.19,2025-01-05,2025-01-18,2026-08-31,1,2,2,5,Hibernating,Low-cost reactivation campaign; survey to learn why they stopped buying.
CUST003929,70.0,11,737.65,2024-11-18,2026-06-22,2026-08-31,4,5,4,13,Champions,Reward with early access / loyalty perks; ask for referrals & reviews.
CUST003930,418.0,2,52.870000000000005,2025-06-08,2025-07-09,2026-08-31,2,2,2,6,About To Sleep,Re-engagement email with personalised recommendations before they go cold.
CUST003931,486.0,1,21.07,2025-05-02,2025-05-02,2026-08-31,1,1,1,3,Lost,Deprioritise spend; include only in broad low-cost re-engagement blasts.
CUST003932,152.0,1,24.64,2026-04-01,2026-04-01,2026-08-31,3,1,1,5,Promising,Nurture with targeted content; small incentive to drive a second order.
CUST003933,505.0,1,23.71,2025-04-13,2025-04-13,2026-08-31,1,1,1,3,Lost,Deprioritise spend; include only in broad low-cost re-engagement blasts.
CUST003934,40.0,8,910.34,2024-09-06,2026-07-22,2026-08-31,5,4,5,14,Champions,Reward with early access / loyalty perks; ask for referrals & reviews.
CUST003935,119.0,4,270.47,2026-01-05,2026-05-04,2026-08-31,3,3,4,10,Need Attention,Limited-time win-back offer; recommend based on past purchases.
CUST003936,39.0,3,89.03999999999999,2026-04-28,2026-07-23,2026-08-31,5,3,2,10,Potential Loyalists,Offer membership / subscription; personalised follow-up after purchase.
CUST003937,58.0,6,253.82,2025-09-20,2026-07-04,2026-08-31,4,4,4,12,Champions,Reward with early access / loyalty perks; ask for referrals & reviews.
CUST003938,396.0,1,54.94,2025-07-31,2025-07-31,2026-08-31,2,1,2,5,About To Sleep,Re-engagement email with personalised recommendations before they go cold.
CUST003939,105.0,2,89.67,2026-05-05,2026-05-18,2026-08-31,4,2,2,8,Potential Loyalists,Offer membership / subscription; personalised follow-up after purchase.
CUST003940,76.0,9,830.28,2024-12-03,2026-06-16,2026-08-31,4,5,5,14,Champions,Reward with early access / loyalty perks; ask for referrals & reviews.
CUST003941,32.0,13,1034.76,2024-10-06,2026-07-30,2026-08-31,5,5,5,15,Champions,Reward with early access / loyalty perks; ask for referrals & reviews.
CUST003942,40.0,8,698.66,2024-12-09,2026-07-22,2026-08-31,5,4,4,13,Champions,Reward with early access / loyalty perks; ask for referrals & reviews.
CUST003943,44.0,9,814.88,2024-11-23,2026-07-18,2026-08-31,5,5,5,15,Champions,Reward with early access / loyalty perks; ask for referrals & reviews.
CUST003944,55.0,1,14.08,2026-07-07,2026-07-07,2026-08-31,4,1,1,6,New Customers,Onboard well; send a strong second-purchase incentive within 30 days.
CUST003945,11.0,8,600.19,2024-10-10,2026-08-20,2026-08-31,5,4,4,13,Champions,Reward with early access / loyalty perks; ask for referrals & reviews.
CUST003946,525.0,1,100.63,2025-03-24,2025-03-24,2026-08-31,1,1,2,4,Lost,Deprioritise spend; include only in broad low-cost re-engagement blasts.
CUST003947,51.0,3,229.06,2026-02-03,2026-07-11,2026-08-31,4,3,4,11,Potential Loyalists,Offer membership / subscription; personalised follow-up after purchase.
CUST003948,65.0,9,551.37,2025-03-04,2026-06-27,2026-08-31,4,5,4,13,Champions,Reward with early access / loyalty perks; ask for referrals & reviews.
CUST003949,433.0,1,50.86,2025-06-24,2025-06-24,2026-08-31,2,1,2,5,About To Sleep,Re-engagement email with personalised recommendations before they go cold.
CUST003950,114.0,4,224.24,2025-11-27,2026-05-09,2026-08-31,3,3,3,9,Need Attention,Limited-time win-back offer; recommend based on past purchases.
CUST003951,208.0,2,27.900000000000002,2026-01-07,2026-02-04,2026-08-31,3,2,1,6,Promising,Nurture with targeted content; small incentive to drive a second order.
CUST003952,35.0,5,5033.5,2025-12-27,2026-07-27,2026-08-31,5,4,5,14,Champions,Reward with early access / loyalty perks; ask for referrals & reviews.
CUST003953,655.0,1,47.57,2024-11-14,2024-11-14,2026-08-31,1,1,2,4,Lost,Deprioritise spend; include only in broad low-cost re-engagement blasts.
CUST003954,399.0,1,66.87,2025-07-28,2025-07-28,2026-08-31,2,1,2,5,About To Sleep,Re-engagement email with personalised recommendations before they go cold.
CUST003955,48.0,10,739.3100000000001,2024-09-12,2026-07-14,2026-08-31,4,5,4,13,Champions,Reward with early access / loyalty perks; ask for referrals & reviews.
CUST003956,573.0,1,12.84,2025-02-04,2025-02-04,2026-08-31,1,1,1,3,Lost,Deprioritise spend; include only in broad low-cost re-engagement blasts.
CUST003957,32.0,11,11160.34,2025-05-13,2026-07-30,2026-08-31,5,5,5,15,Champions,Reward with early access / loyalty perks; ask for referrals & reviews.
CUST003958,491.0,3,190.21,2024-12-14,2025-04-27,2026-08-31,1,3,3,7,At Risk,Reach out personally; time-boxed discount to prevent churn.
CUST003959,79.0,10,583.47,2025-02-25,2026-06-13,2026-08-31,4,5,4,13,Champions,Reward with early access / loyalty perks; ask for referrals & reviews.
CUST003960,161.0,2,65.36,2026-02-22,2026-03-23,2026-08-31,3,2,2,7,Promising,Nurture with targeted content; small incentive to drive a second order.
CUST003961,60.0,2,148.5,2026-03-13,2026-07-02,2026-08-31,4,2,3,9,Potential Loyalists,Offer membership / subscription; personalised follow-up after purchase.
CUST003962,14.0,8,1012.71,2025-03-20,2026-08-17,2026-08-31,5,4,5,14,Champions,Reward with early access / loyalty perks; ask for referrals & reviews.
CUST003963,580.0,1,16.47,2025-01-28,2025-01-28,2026-08-31,1,1,1,3,Lost,Deprioritise spend; include only in broad low-cost re-engagement blasts.
CUST003964,152.0,6,479.18,2025-01-07,2026-04-01,2026-08-31,3,4,4,11,Loyal Customers,Upsell higher-value products; enrol in loyalty programme.
CUST003965,146.0,5,355.34,2025-06-22,2026-04-07,2026-08-31,3,4,4,11,Loyal Customers,Upsell higher-value products; enrol in loyalty programme.
CUST003966,58.0,11,863.66,2024-09-24,2026-07-04,2026-08-31,4,5,5,14,Champions,Reward with early access / loyalty perks; ask for referrals & reviews.
CUST003967,39.0,5,170.41,2025-11-08,2026-07-23,2026-08-31,5,4,3,12,Loyal Customers,Upsell higher-value products; enrol in loyalty programme.
CUST003968,12.0,13,1144.72,2024-11-10,2026-08-19,2026-08-31,5,5,5,15,Champions,Reward with early access / loyalty perks; ask for referrals & reviews.
CUST003969,75.0,2,74.56,2026-02-20,2026-06-17,2026-08-31,4,2,2,8,Potential Loyalists,Offer membership / subscription; personalised follow-up after purchase.
CUST003970,69.0,11,495.02,2024-09-06,2026-06-23,2026-08-31,4,5,4,13,Champions,Reward with early access / loyalty perks; ask for referrals & reviews.
CUST003971,11.0,5,3881.08,2025-11-28,2026-08-20,2026-08-31,5,4,5,14,Champions,Reward with early access / loyalty perks; ask for referrals & reviews.
CUST003972,29.0,10,829.08,2025-02-03,2026-08-02,2026-08-31,5,5,5,15,Champions,Reward with early access / loyalty perks; ask for referrals & reviews.
CUST003973,475.0,1,34.36,2025-05-13,2025-05-13,2026-08-31,1,1,1,3,Lost,Deprioritise spend; include only in broad low-cost re-engagement blasts.
CUST003974,87.0,11,711.74,2024-08-31,2026-06-05,2026-08-31,4,5,4,13,Champions,Reward with early access / loyalty perks; ask for referrals & reviews.
CUST003975,16.0,8,574.77,2025-05-22,2026-08-15,2026-08-31,5,4,4,13,Champions,Reward with early access / loyalty perks; ask for referrals & reviews.
CUST003976,77.0,4,154.97,2026-01-27,2026-06-15,2026-08-31,4,3,3,10,Potential Loyalists,Offer membership / subscription; personalised follow-up after purchase.
CUST003977,16.0,11,1238.8799999999999,2024-12-22,2026-08-15,2026-08-31,5,5,5,15,Champions,Reward with early access / loyalty perks; ask for referrals & reviews.
CUST003978,76.0,11,658.63,2024-09-20,2026-06-16,2026-08-31,4,5,4,13,Champions,Reward with early access / loyalty perks; ask for referrals & reviews.
CUST003979,180.0,5,302.37,2025-10-23,2026-03-04,2026-08-31,3,4,4,11,Loyal Customers,Upsell higher-value products; enrol in loyalty programme.
CUST003980,16.0,1,9.79,2026-08-15,2026-08-15,2026-08-31,5,1,1,7,New Customers,Onboard well; send a strong second-purchase incentive within 30 days.
CUST003981,39.0,10,954.41,2024-10-21,2026-07-23,2026-08-31,5,5,5,15,Champions,Reward with early access / loyalty perks; ask for referrals & reviews.
CUST003982,41.0,2,132.2,2026-06-03,2026-07-21,2026-08-31,5,2,3,10,Potential Loyalists,Offer membership / subscription; personalised follow-up after purchase.
CUST003983,458.0,1,38.94,2025-05-30,2025-05-30,2026-08-31,2,1,1,4,About To Sleep,Re-engagement email with personalised recommendations before they go cold.
CUST003984,114.0,5,524.76,2025-07-30,2026-05-09,2026-08-31,3,4,4,11,Loyal Customers,Upsell higher-value products; enrol in loyalty programme.
CUST003985,81.0,5,190.56,2025-10-30,2026-06-11,2026-08-31,4,4,3,11,Loyal Customers,Upsell higher-value products; enrol in loyalty programme.
CUST003986,23.0,8,630.49,2024-11-13,2026-08-08,2026-08-31,5,4,4,13,Champions,Reward with early access / loyalty perks; ask for referrals & reviews.
CUST003987,215.0,5,391.58,2025-05-15,2026-01-28,2026-08-31,3,4,4,11,Loyal Customers,Upsell higher-value products; enrol in loyalty programme.
CUST003988,218.0,2,126.31,2025-12-23,2026-01-25,2026-08-31,3,2,3,8,Promising,Nurture with targeted content; small incentive to drive a second order.
CUST003989,14.0,11,6551.99,2024-09-21,2026-08-17,2026-08-31,5,5,5,15,Champions,Reward with early access / loyalty perks; ask for referrals & reviews.
CUST003990,36.0,12,9400.650000000001,2024-09-09,2026-07-26,2026-08-31,5,5,5,15,Champions,Reward with early access / loyalty perks; ask for referrals & reviews.
CUST003991,120.0,9,6687.41,2025-04-18,2026-05-03,2026-08-31,3,5,5,13,Loyal Customers,Upsell higher-value products; enrol in loyalty programme.
CUST003992,161.0,5,213.91,2025-07-09,2026-03-23,2026-08-31,3,4,3,10,Loyal Customers,Upsell higher-value products; enrol in loyalty programme.
CUST003993,60.0,8,855.66,2024-12-04,2026-07-02,2026-08-31,4,4,5,13,Champions,Reward with early access / loyalty perks; ask for referrals & reviews.
CUST003994,116.0,6,836.9300000000001,2025-04-12,2026-05-07,2026-08-31,3,4,5,12,Loyal Customers,Upsell higher-value products; enrol in loyalty programme.
CUST003995,185.0,4,287.03,2025-10-28,2026-02-27,2026-08-31,3,3,4,10,Need Attention,Limited-time win-back offer; recommend based on past purchases.
CUST003996,15.0,9,1333.08,2024-09-28,2026-08-16,2026-08-31,5,5,5,15,Champions,Reward with early access / loyalty perks; ask for referrals & reviews.
CUST003997,50.0,9,554.48,2024-08-31,2026-07-12,2026-08-31,4,5,4,13,Champions,Reward with early access / loyalty perks; ask for referrals & reviews.
CUST003998,70.0,2,70.66,2026-06-05,2026-06-22,2026-08-31,4,2,2,8,Potential Loyalists,Offer membership / subscription; personalised follow-up after purchase.
CUST003999,203.0,3,70.53999999999999,2025-10-07,2026-02-09,2026-08-31,3,3,2,8,Need Attention,Limited-time win-back offer; recommend based on past purchases.
CUST004000,89.0,8,473.64,2025-05-01,2026-06-03,2026-08-31,4,4,4,12,Champions,Reward with early access / loyalty perks; ask for referrals & reviews.
CUST004001,,0,0.0,,,2026-08-31,,,,,No Purchase History,Investigate: no purchase history -- confirm signup funnel / re-engage with welcome offer.
CUST004002,,0,0.0,,,2026-08-31,,,,,No Purchase History,Investigate: no purchase history -- confirm signup funnel / re-engage with welcome offer.
CUST004003,,0,0.0,,,2026-08-31,,,,,No Purchase History,Investigate: no purchase history -- confirm signup funnel / re-engage with welcome offer.
CUST004004,,0,0.0,,,2026-08-31,,,,,No Purchase History,Investigate: no purchase history -- confirm signup funnel / re-engage with welcome offer.
CUST004005,,0,0.0,,,2026-08-31,,,,,No Purchase History,Investigate: no purchase history -- confirm signup funnel / re-engage with welcome offer.
CUST004006,,0,0.0,,,2026-08-31,,,,,No Purchase History,Investigate: no purchase history -- confirm signup funnel / re-engage with welcome offer.
CUST004007,,0,0.0,,,2026-08-31,,,,,No Purchase History,Investigate: no purchase history -- confirm signup funnel / re-engage with welcome offer.
CUST004008,,0,0.0,,,2026-08-31,,,,,No Purchase History,Investigate: no purchase history -- confirm signup funnel / re-engage with welcome offer.
CUST004009,,0,0.0,,,2026-08-31,,,,,No Purchase History,Investigate: no purchase history -- confirm signup funnel / re-engage with welcome offer.
CUST004010,,0,0.0,,,2026-08-31,,,,,No Purchase History,Investigate: no purchase history -- confirm signup funnel / re-engage with welcome offer.
CUST004011,,0,0.0,,,2026-08-31,,,,,No Purchase History,Investigate: no purchase history -- confirm signup funnel / re-engage with welcome offer.
CUST004012,,0,0.0,,,2026-08-31,,,,,No Purchase History,Investigate: no purchase history -- confirm signup funnel / re-engage with welcome offer.
CUST004013,,0,0.0,,,2026-08-31,,,,,No Purchase History,Investigate: no purchase history -- confirm signup funnel / re-engage with welcome offer.
CUST004014,,0,0.0,,,2026-08-31,,,,,No Purchase History,Investigate: no purchase history -- confirm signup funnel / re-engage with welcome offer.
CUST004015,,0,0.0,,,2026-08-31,,,,,No Purchase History,Investigate: no purchase history -- confirm signup funnel / re-engage with welcome offer.
CUST004016,,0,0.0,,,2026-08-31,,,,,No Purchase History,Investigate: no purchase history -- confirm signup funnel / re-engage with welcome offer.
CUST004017,,0,0.0,,,2026-08-31,,,,,No Purchase History,Investigate: no purchase history -- confirm signup funnel / re-engage with welcome offer.
CUST004018,,0,0.0,,,2026-08-31,,,,,No Purchase History,Investigate: no purchase history -- confirm signup funnel / re-engage with welcome offer.
CUST004019,,0,0.0,,,2026-08-31,,,,,No Purchase History,Investigate: no purchase history -- confirm signup funnel / re-engage with welcome offer.
CUST004020,,0,0.0,,,2026-08-31,,,,,No Purchase History,Investigate: no purchase history -- confirm signup funnel / re-engage with welcome offer.
CUST004021,,0,0.0,,,2026-08-31,,,,,No Purchase History,Investigate: no purchase history -- confirm signup funnel / re-engage with welcome offer.
CUST004022,,0,0.0,,,2026-08-31,,,,,No Purchase History,Investigate: no purchase history -- confirm signup funnel / re-engage with welcome offer.
CUST004023,,0,0.0,,,2026-08-31,,,,,No Purchase History,Investigate: no purchase history -- confirm signup funnel / re-engage with welcome offer.
CUST004024,,0,0.0,,,2026-08-31,,,,,No Purchase History,Investigate: no purchase history -- confirm signup funnel / re-engage with welcome offer.
CUST004025,,0,0.0,,,2026-08-31,,,,,No Purchase History,Investigate: no purchase history -- confirm signup funnel / re-engage with welcome offer.
CUST004026,,0,0.0,,,2026-08-31,,,,,No Purchase History,Investigate: no purchase history -- confirm signup funnel / re-engage with welcome offer.
CUST004027,,0,0.0,,,2026-08-31,,,,,No Purchase History,Investigate: no purchase history -- confirm signup funnel / re-engage with welcome offer.
